X_Position,Z_Line,Z_Sine,Z_Triangle
14.5490981963928,7.18236472945892,5.83860554825861,7.72945891783567
14.5891783567134,7.18837675350701,5.76580972942761,7.75350701402806
14.6292585170341,7.19438877755511,5.69252826823285,7.77755511022044
14.6693386773547,7.20040080160321,5.61880763650759,7.80160320641282
14.7094188376754,7.2064128256513,5.5446945845874,7.82565130260521
14.749498997996,7.2124248496994,5.47023611166325,7.8496993987976
14.7895791583166,7.21843687374749,5.39547943597671,7.87374749498998
14.8296593186373,7.22444889779559,5.32047196487621,7.89779559118236
14.8697394789579,7.23046092184369,5.24526126475346,7.92184368737475
14.9098196392786,7.23647294589178,5.16989503087896,7.94589178356714
14.9498997995992,7.24248496993988,5.09442105715576,7.96993987975952
14.9899799599198,7.24849699398798,5.01888720581071,7.9939879759519
15.0300601202405,7.25450901803607,4.94334137704239,7.98196392785571
15.0701402805611,7.26052104208417,4.86783147864491,7.95791583166333
15.1102204408818,7.26653306613226,4.79240539562698,7.93386773547094
15.1503006012024,7.27254509018036,4.71711095984529,7.90981963927856
15.190380761523,7.27855711422846,4.64199591967175,7.88577154308617
15.2304609218437,7.28456913827655,4.56710790971358,7.86172344689379
15.2705410821643,7.29058116232465,4.49249442060555,7.8376753507014
15.310621242485,7.29659318637275,4.41820276889358,7.81362725450902
15.3507014028056,7.30260521042084,4.34428006702865,7.78957915831663
15.3907815631263,7.30861723446894,4.27077319349022,7.76553106212425
15.4308617234469,7.31462925851703,4.19772876305797,7.74148296593186
15.4709418837675,7.32064128256513,4.1251930972508,7.71743486973948
15.5110220440882,7.32665330661323,4.05321219495178,7.69338677354709
15.5511022044088,7.33266533066132,3.98183170323772,7.66933867735471
15.5911823647295,7.33867735470942,3.91109688843181,7.64529058116232
15.6312625250501,7.34468937875751,3.84105260739776,7.62124248496994
15.6713426853707,7.35070140280561,3.77174327909359,7.59719438877756
15.7114228456914,7.35671342685371,3.70321285640305,7.57314629258517
15.751503006012,7.3627254509018,3.63550479826272,7.54909819639279
15.7915831663327,7.3687374749499,3.56866204210229,7.5250501002004
15.8316633266533,7.374749498998,3.50272697661551,7.50100200400802
15.8717434869739,7.38076152304609,3.43774141487922,7.47695390781563
15.9118236472946,7.38677354709419,3.37374656783733,7.45290581162325
